identifierHash,eng_country,language,socialNbFollowers,socialNbFollows,socialProductsLiked,productsListed,productsSold,productsPassRate,productsWished,productsBought,gender,hasAnyApp,hasAndroidApp,hasIosApp,hasProfilePicture,daysSinceLastLogin,seniorityAsYears
-5.58E+18,Italy,it,5,8,52,0,0,0,0,1,F,TRUE,TRUE,FALSE,TRUE,31,7.94
1.86E+18,United Kingdom,en,5,9,0,0,0,0,0,4,M,TRUE,FALSE,TRUE,FALSE,585,7.94
4.57E+18,Finland,fr,5,8,85,0,0,0,3,4,F,TRUE,FALSE,TRUE,TRUE,11,7.94
-8.10E+18,Finland,en,5,9,59,0,0,0,36,0,M,FALSE,FALSE,FALSE,FALSE,19,7.94
-3.52E+18,France,fr,5,8,0,0,0,0,18,0,F,FALSE,FALSE,FALSE,TRUE,696,7.94
-4.41E+18,United Kingdom,en,5,9,2,0,0,0,0,0,F,FALSE,FALSE,FALSE,TRUE,696,7.94
-2.58E+18,Canada,en,5,8,25,0,0,0,0,0,M,TRUE,FALSE,TRUE,TRUE,694,7.94
-2.39E+18,Australia,en,5,11,2,0,0,0,4,1,F,TRUE,TRUE,FALSE,TRUE,64,7.94
1.90E+18,United Kingdom,en,5,8,248,0,0,0,33,1,F,TRUE,FALSE,TRUE,TRUE,124,7.93
2.69E+18,United States,en,5,8,0,2,0,0,0,0,F,FALSE,FALSE,FALSE,FALSE,492,7.93
9.22E+18,Netherlands,en,5,8,1,0,0,0,0,2,F,TRUE,FALSE,TRUE,TRUE,598,7.93
-3.61E+17,Germany,de,5,8,1,0,0,0,0,3,F,FALSE,FALSE,FALSE,TRUE,585,7.93
1.63E+18,United States,en,5,9,1,1,0,0,0,0,F,TRUE,FALSE,TRUE,TRUE,679,7.93
-2.14E+16,United Kingdom,en,5,10,3,0,0,0,6,0,F,TRUE,FALSE,TRUE,TRUE,12,7.93
-8.39E+18,United States,en,5,8,157,0,0,0,3,1,F,TRUE,FALSE,TRUE,TRUE,33,7.93
-1.73E+18,Canada,fr,5,8,0,0,0,0,3,1,M,FALSE,FALSE,FALSE,TRUE,34,7.93
-9.22E+18,United States,en,5,15,1,0,0,0,1,0,F,FALSE,FALSE,FALSE,TRUE,286,7.93
-4.80E+18,United States,en,5,8,0,10,0,0,0,0,F,FALSE,FALSE,FALSE,TRUE,165,7.93
5.45E+18,Germany,de,5,8,0,0,0,0,0,1,M,FALSE,FALSE,FALSE,TRUE,630,7.93
4.47E+18,France,fr,5,8,1,0,0,0,0,0,F,FALSE,FALSE,FALSE,TRUE,392,7.93
-1.32E+18,Germany,de,5,8,8,0,0,0,0,6,F,TRUE,FALSE,TRUE,FALSE,13,7.93
3.60E+18,United Kingdom,en,5,9,9,0,0,0,0,0,F,TRUE,FALSE,TRUE,TRUE,611,7.93
9.17E+18,Finland,en,5,14,39,0,0,0,2,0,F,TRUE,FALSE,TRUE,TRUE,49,7.93
3.53E+18,Poland,en,5,9,0,0,0,0,0,1,F,FALSE,FALSE,FALSE,TRUE,61,7.93
1.81E+18,France,fr,5,8,0,1,0,0,0,0,F,FALSE,FALSE,FALSE,TRUE,15,7.93
-7.55E+17,United Kingdom,en,5,8,0,1,0,0,10,0,F,FALSE,FALSE,FALSE,TRUE,72,7.93
4.91E+18,Australia,en,5,8,108,0,0,0,103,2,F,TRUE,FALSE,TRUE,TRUE,12,7.93
-2.25E+18,Hungary,en,5,8,0,0,0,0,0,2,F,FALSE,FALSE,FALSE,TRUE,301,7.93
-3.96E+18,Australia,en,5,9,22,0,0,0,17,0,M,TRUE,FALSE,TRUE,TRUE,14,7.93
-6.66E+17,Germany,de,5,8,14,0,0,0,1,1,M,TRUE,TRUE,FALSE,TRUE,470,7.93
5.33E+18,Italy,en,5,10,4,0,0,0,1,0,F,TRUE,TRUE,FALSE,TRUE,32,7.93
3.17E+18,Turkey,en,5,8,12,0,0,0,5,1,M,TRUE,FALSE,TRUE,FALSE,289,7.93
8.62E+18,United States,en,5,8,0,0,0,0,0,3,M,FALSE,FALSE,FALSE,TRUE,694,7.93
-3.90E+17,United Kingdom,en,5,8,0,0,0,0,0,1,F,TRUE,FALSE,TRUE,TRUE,119,7.93
-7.82E+18,Germany,en,5,8,53,0,0,0,2,0,F,TRUE,TRUE,FALSE,TRUE,183,7.93
3.32E+18,Italy,it,5,8,55,2,0,0,9,0,F,TRUE,FALSE,TRUE,FALSE,523,7.93
-2.76E+18,United Kingdom,en,5,8,1,0,0,0,5,0,F,FALSE,FALSE,FALSE,TRUE,126,7.93
3.31E+17,Finland,en,5,8,4,0,0,0,1,0,F,FALSE,FALSE,FALSE,TRUE,52,7.93
5.04E+18,Denmark,en,5,8,5,0,0,0,2,16,F,TRUE,FALSE,TRUE,TRUE,12,7.93
7.59E+18,United States,en,5,8,5,0,0,0,3,1,F,TRUE,FALSE,TRUE,TRUE,17,7.93
5.86E+18,Germany,de,5,8,5,1,0,0,2,0,F,TRUE,FALSE,TRUE,TRUE,15,7.93
3.16E+18,Denmark,en,5,8,0,0,0,0,0,1,M,FALSE,FALSE,FALSE,TRUE,653,7.93
-3.33E+18,Finland,en,5,8,112,0,0,0,0,0,F,TRUE,FALSE,TRUE,TRUE,42,7.93
5.38E+18,United Kingdom,en,5,10,13,0,0,0,10,1,F,TRUE,FALSE,TRUE,TRUE,20,7.93
-8.52E+17,Spain,es,5,8,0,1,0,0,0,0,F,FALSE,FALSE,FALSE,FALSE,193,7.93
-4.57E+18,France,fr,5,8,3,0,0,0,0,0,F,TRUE,FALSE,TRUE,FALSE,45,7.93
-8.51E+18,Belgium,en,5,9,2,1,0,0,3,0,F,FALSE,FALSE,FALSE,TRUE,417,7.93
7.25E+18,United Kingdom,en,5,8,414,0,0,0,96,1,F,FALSE,FALSE,FALSE,TRUE,21,7.93
7.82E+18,Denmark,en,5,8,8,0,0,0,3,1,F,TRUE,FALSE,TRUE,TRUE,411,7.93
-7.62E+18,United States,en,5,8,7,0,0,0,10,0,F,TRUE,FALSE,TRUE,FALSE,297,7.93
-9.09E+18,France,fr,5,9,1,0,0,0,0,0,M,TRUE,FALSE,TRUE,TRUE,167,7.93
-4.57E+18,United Kingdom,en,5,8,37,0,0,0,0,0,F,TRUE,FALSE,TRUE,TRUE,18,7.93
-2.41E+18,United States,en,5,8,0,2,0,0,0,0,F,TRUE,TRUE,FALSE,TRUE,352,7.93
3.92E+18,United States,en,5,8,0,0,0,0,0,1,F,FALSE,FALSE,FALSE,TRUE,666,7.93
4.34E+18,United States,en,5,8,1,0,0,0,0,1,F,FALSE,FALSE,FALSE,TRUE,380,7.93
-3.41E+18,United States,en,5,8,0,1,0,0,0,0,F,FALSE,FALSE,FALSE,TRUE,229,7.93
-5.12E+18,Taiwan,en,5,8,11,0,0,0,7,4,M,TRUE,FALSE,TRUE,TRUE,98,7.93
-3.18E+18,Australia,en,5,8,128,0,0,0,2,3,F,TRUE,FALSE,TRUE,TRUE,70,7.93
-5.06E+18,United Kingdom,en,5,9,1,0,0,0,3,0,F,FALSE,FALSE,FALSE,TRUE,694,7.93
-4.55E+18,Germany,de,5,8,0,0,0,0,0,1,F,FALSE,FALSE,FALSE,TRUE,408,7.93
-4.49E+18,France,fr,5,8,0,1,0,0,0,0,F,FALSE,FALSE,FALSE,TRUE,510,7.93
-3.53E+18,France,fr,5,8,25,0,0,0,1,1,F,FALSE,FALSE,FALSE,FALSE,351,7.93
-6.24E+18,Germany,de,5,8,0,0,0,0,1,1,M,FALSE,FALSE,FALSE,TRUE,109,7.93
3.10E+18,United Kingdom,en,5,8,7,0,0,0,0,0,F,FALSE,FALSE,FALSE,TRUE,37,7.93
-3.11E+18,Egypt,en,5,9,1,0,0,0,0,1,M,TRUE,FALSE,TRUE,TRUE,52,7.93
-2.63E+17,Italy,en,5,10,0,0,0,0,43,0,F,TRUE,FALSE,TRUE,TRUE,692,7.93
1.76E+18,France,fr,5,8,0,0,0,0,0,1,F,FALSE,FALSE,FALSE,TRUE,694,7.93
3.68E+18,Austria,de,5,9,1,0,0,0,0,2,M,TRUE,FALSE,TRUE,TRUE,529,7.93
-2.86E+18,Germany,en,5,10,6,0,0,0,1,0,F,TRUE,FALSE,TRUE,TRUE,432,7.93
1.18E+18,United States,en,5,8,9,0,0,0,0,2,F,TRUE,FALSE,TRUE,TRUE,94,7.93
6.92E+18,United Kingdom,en,5,11,3,0,0,0,20,0,F,TRUE,FALSE,TRUE,TRUE,471,7.93
6.79E+18,United Kingdom,en,5,8,0,1,0,0,0,0,F,FALSE,FALSE,FALSE,TRUE,311,7.93
5.63E+18,Denmark,en,5,11,24,0,0,0,0,0,F,FALSE,FALSE,FALSE,TRUE,694,7.93
4.25E+18,France,fr,5,8,0,1,0,0,0,0,F,TRUE,TRUE,FALSE,TRUE,392,7.93
3.78E+18,United States,en,5,9,0,0,0,0,1,0,F,FALSE,FALSE,FALSE,TRUE,694,7.93
-5.42E+18,Germany,de,5,8,0,0,0,0,0,7,F,FALSE,FALSE,FALSE,TRUE,21,7.93
1.84E+18,United States,en,5,8,78,0,0,0,1,1,F,TRUE,FALSE,TRUE,FALSE,300,7.93
5.42E+18,Denmark,en,5,8,15,0,0,0,10,1,F,TRUE,FALSE,TRUE,FALSE,119,7.93
-7.68E+18,Germany,de,5,9,0,0,0,0,1,0,F,TRUE,FALSE,TRUE,TRUE,468,7.93
-3.21E+18,Romania,en,5,9,22,0,0,0,156,2,F,FALSE,FALSE,FALSE,FALSE,13,7.93
4.50E+18,Italy,it,5,8,0,0,0,0,0,1,F,FALSE,FALSE,FALSE,TRUE,311,7.93
-3.92E+18,France,fr,5,8,0,1,0,0,0,0,F,FALSE,FALSE,FALSE,TRUE,694,7.93
1.25E+18,France,fr,5,8,0,1,0,0,0,0,F,FALSE,FALSE,FALSE,TRUE,333,7.93
9.67854E+15,Cyprus,en,5,8,5,0,0,0,0,1,F,TRUE,FALSE,TRUE,TRUE,667,7.93
-4.05E+18,France,fr,5,9,3,0,0,0,0,1,F,FALSE,FALSE,FALSE,TRUE,20,7.93
5.57E+18,United Kingdom,en,5,9,0,0,0,0,1,0,F,TRUE,FALSE,TRUE,TRUE,687,7.93
4.43E+18,France,en,5,4,99,0,0,0,57,0,F,FALSE,FALSE,FALSE,TRUE,199,7.93
-2.51E+18,United States,en,5,8,2,0,0,0,4,1,M,TRUE,FALSE,TRUE,TRUE,656,7.93
-5.08E+18,United States,en,5,8,0,0,0,0,0,1,F,FALSE,FALSE,FALSE,TRUE,588,7.93
-6.49E+18,France,fr,5,12,23,0,0,0,1,0,F,TRUE,FALSE,TRUE,TRUE,66,7.93
-9.17E+18,France,fr,5,9,1,0,0,0,0,1,F,TRUE,TRUE,FALSE,FALSE,73,7.93
-3.91E+18,United Kingdom,en,5,13,54,0,0,0,0,3,F,FALSE,FALSE,FALSE,TRUE,11,7.93
-5.04E+18,Germany,de,5,8,8,0,0,0,18,2,F,TRUE,FALSE,TRUE,FALSE,71,7.93
-5.51E+18,United States,en,5,12,33,0,0,0,1,0,F,TRUE,FALSE,TRUE,TRUE,133,7.93
4.04E+18,Germany,de,5,8,79,0,0,0,103,5,M,FALSE,FALSE,FALSE,TRUE,42,7.93
3.50E+18,Italy,it,5,8,4,2,0,0,15,3,F,TRUE,FALSE,TRUE,TRUE,36,7.93
-5.62E+17,United Kingdom,en,5,11,25,0,0,0,6,1,F,TRUE,FALSE,TRUE,FALSE,13,7.93
-7.64E+18,United States,en,5,8,1,0,0,0,0,0,F,TRUE,FALSE,TRUE,TRUE,360,7.93
-8.75E+18,United States,en,5,9,33,0,0,0,8,0,F,TRUE,FALSE,TRUE,TRUE,560,7.93
1.40E+18,Australia,en,5,8,1,0,0,0,12,5,F,FALSE,FALSE,FALSE,TRUE,26,7.93
-9.03E+18,United States,en,5,8,1,0,0,0,3,0,F,TRUE,FALSE,TRUE,FALSE,595,7.93
2.82E+18,United States,en,5,10,76,0,0,0,0,16,M,FALSE,FALSE,FALSE,TRUE,21,7.93
4.71E+18,France,en,5,8,0,1,0,0,0,0,F,TRUE,FALSE,TRUE,FALSE,637,7.93
-4.75E+18,United States,fr,5,11,8,0,0,0,8,0,F,TRUE,FALSE,TRUE,TRUE,125,7.93
-8.54E+18,Denmark,en,5,8,3,0,0,0,0,2,F,TRUE,FALSE,TRUE,TRUE,25,7.93
-2.87E+18,Moldova,en,5,8,7,0,0,0,0,0,F,FALSE,FALSE,FALSE,TRUE,359,7.93
5.60E+18,Germany,de,5,8,0,1,0,0,0,0,F,TRUE,FALSE,TRUE,FALSE,546,7.93
9.18E+18,Italy,it,5,14,269,0,0,0,65,1,F,TRUE,FALSE,TRUE,FALSE,110,7.93
-5.08E+18,France,fr,5,9,0,0,0,0,0,1,M,FALSE,FALSE,FALSE,TRUE,681,7.93
4.18E+18,France,fr,5,8,1,0,0,0,4,3,F,TRUE,FALSE,TRUE,TRUE,583,7.93
-8.04E+18,Australia,en,5,8,0,0,0,0,0,1,F,FALSE,FALSE,FALSE,TRUE,403,7.93
-4.65E+18,Sweden,en,5,8,7,0,0,0,1,1,F,FALSE,FALSE,FALSE,TRUE,199,7.93
2.57E+18,Germany,de,5,8,4,0,0,0,1,0,F,TRUE,TRUE,FALSE,TRUE,143,7.93
8.93E+18,Netherlands,en,5,8,1,0,0,0,0,1,F,FALSE,FALSE,FALSE,TRUE,76,7.93
4.47E+18,France,fr,5,8,0,1,0,0,0,0,F,TRUE,FALSE,TRUE,TRUE,363,7.93
4.12E+18,Italy,it,5,10,14,0,0,0,30,4,F,FALSE,FALSE,FALSE,TRUE,89,7.93
7.55E+18,Italy,it,5,8,30,0,0,0,1,0,F,TRUE,FALSE,TRUE,TRUE,36,7.93
-3.75E+18,United Kingdom,en,5,9,8,0,0,0,0,0,F,TRUE,FALSE,TRUE,TRUE,652,7.93
-4.10E+18,France,en,5,8,39,0,0,0,0,0,F,TRUE,FALSE,TRUE,TRUE,429,7.93
7.71E+18,Sweden,en,5,9,99,0,0,0,4,7,F,TRUE,FALSE,TRUE,TRUE,16,7.93
4.16E+18,United States,en,5,8,6,0,0,0,62,0,M,FALSE,FALSE,FALSE,TRUE,671,7.93
3.25E+17,United States,en,5,8,0,0,0,0,0,1,M,TRUE,FALSE,TRUE,TRUE,18,7.93
4.91E+18,Denmark,en,5,8,69,0,0,0,0,1,F,FALSE,FALSE,FALSE,TRUE,33,7.93
1.03E+18,France,fr,5,8,0,2,0,0,0,0,F,FALSE,FALSE,FALSE,TRUE,15,7.93
7.90E+18,Belgium,en,5,8,1,0,0,0,0,15,F,TRUE,TRUE,FALSE,TRUE,11,7.93
3.63E+18,United States,en,5,10,34,0,0,0,1,1,F,FALSE,FALSE,FALSE,TRUE,11,7.93
-2.99E+16,Germany,en,5,8,36,0,0,0,1,1,F,TRUE,FALSE,TRUE,FALSE,35,7.93
4.39E+18,Italy,it,5,8,82,0,0,0,80,0,F,FALSE,FALSE,FALSE,TRUE,692,7.93
-5.17E+18,United States,en,5,8,0,0,0,0,1,1,M,FALSE,FALSE,FALSE,TRUE,670,7.93
-2.82E+18,United States,en,5,8,11,0,0,0,7,0,F,TRUE,TRUE,FALSE,FALSE,692,7.93
-6.87E+18,France,fr,5,8,0,0,0,0,0,1,M,FALSE,FALSE,FALSE,TRUE,690,7.93
-5.60E+18,United Kingdom,en,5,8,11,0,0,0,5,1,F,TRUE,FALSE,TRUE,FALSE,75,7.93
-2.87E+18,Germany,de,5,8,19,0,0,0,0,0,F,TRUE,FALSE,TRUE,FALSE,360,7.93
-4.69E+18,Australia,en,5,9,1,0,0,0,0,0,F,FALSE,FALSE,FALSE,TRUE,693,7.93
1.51E+17,United Kingdom,en,5,8,0,0,0,0,17,6,F,TRUE,FALSE,TRUE,TRUE,18,7.93
7.12E+18,United Kingdom,en,5,8,96,0,0,0,69,1,F,TRUE,TRUE,FALSE,TRUE,60,7.93
-2.12E+18,United States,en,5,8,1,0,0,0,0,0,F,TRUE,FALSE,TRUE,FALSE,383,7.93
-9.20E+18,France,fr,5,8,1,0,0,0,0,1,F,TRUE,FALSE,TRUE,TRUE,22,7.93
9.16E+18,United Kingdom,en,5,8,8,0,0,0,0,0,M,TRUE,FALSE,TRUE,TRUE,181,7.93
1.67E+18,Austria,de,5,8,0,0,0,0,2,0,F,TRUE,FALSE,TRUE,TRUE,693,7.93
1.47E+18,France,fr,5,8,2,0,0,0,0,1,M,FALSE,FALSE,FALSE,TRUE,656,7.93
-8.63E+18,France,fr,5,8,3,0,0,0,3,0,F,TRUE,TRUE,FALSE,TRUE,597,7.93
7.95E+18,Germany,de,5,8,0,0,0,0,0,1,M,TRUE,FALSE,TRUE,TRUE,601,7.93
-7.85E+18,Australia,en,5,8,40,0,0,0,26,0,F,FALSE,FALSE,FALSE,TRUE,84,7.93
-4.54E+18,Spain,es,5,8,21,0,0,0,10,1,F,TRUE,TRUE,FALSE,FALSE,424,7.92
-8.02E+18,Sweden,en,5,8,3,0,0,0,1,3,F,FALSE,FALSE,FALSE,TRUE,136,7.92
-4.68E+18,France,fr,5,11,8,0,0,0,9,1,F,TRUE,FALSE,TRUE,TRUE,202,7.92
3.43E+18,United States,en,5,8,0,0,0,0,0,2,F,FALSE,FALSE,FALSE,TRUE,555,7.92
-9.18E+18,United States,en,5,8,1,0,0,0,0,4,F,FALSE,FALSE,FALSE,TRUE,385,7.92
-5.59E+18,United States,en,5,8,0,0,0,0,0,1,F,FALSE,FALSE,FALSE,TRUE,142,7.92
3.58E+18,United States,en,5,9,36,0,0,0,12,1,F,FALSE,FALSE,FALSE,TRUE,30,7.92
-3.15E+18,United States,en,5,8,0,0,0,0,1,1,M,TRUE,TRUE,FALSE,TRUE,627,7.92
-1.23E+18,United Kingdom,en,5,8,41,0,0,0,0,0,F,TRUE,TRUE,FALSE,TRUE,689,7.92
-4.93E+18,United States,en,5,8,1,0,0,0,0,0,F,TRUE,FALSE,TRUE,FALSE,338,7.92
-8.24E+18,Germany,de,5,8,32,0,0,0,63,9,F,TRUE,FALSE,TRUE,TRUE,11,7.92
-3.64E+18,China,en,5,8,811,0,0,0,2,0,F,TRUE,FALSE,TRUE,TRUE,11,7.92
3.61E+18,United States,en,5,8,1,0,0,0,0,0,F,FALSE,FALSE,FALSE,TRUE,678,7.92
9.00E+18,France,fr,5,8,0,0,0,0,0,2,M,FALSE,FALSE,FALSE,TRUE,295,7.92
7.51E+18,Italy,it,5,8,272,0,0,0,240,0,F,FALSE,FALSE,FALSE,TRUE,59,7.92
3.11E+18,United States,en,5,9,2,0,0,0,1,0,F,TRUE,TRUE,FALSE,FALSE,77,7.92
2.20E+18,United Kingdom,en,5,8,8,0,0,0,0,0,F,TRUE,FALSE,TRUE,TRUE,654,7.92
2.22E+18,France,fr,5,8,6,0,0,0,0,1,F,TRUE,TRUE,FALSE,FALSE,66,7.92
5.47E+18,Spain,es,5,9,0,0,0,0,1,0,F,TRUE,TRUE,FALSE,TRUE,689,7.92
-8.98E+18,Italy,it,5,8,1,0,0,0,0,0,F,FALSE,FALSE,FALSE,TRUE,692,7.92
-8.23E+17,Turkey,en,5,8,7,0,0,0,4,0,F,TRUE,FALSE,TRUE,FALSE,402,7.92
-1.36E+18,Germany,de,5,8,1,0,0,0,1,0,F,FALSE,FALSE,FALSE,TRUE,692,7.92
-3.22E+18,Germany,de,5,8,0,0,0,0,0,2,M,FALSE,FALSE,FALSE,TRUE,631,7.92
3.90E+18,Australia,en,5,9,11,0,0,0,21,2,F,TRUE,FALSE,TRUE,TRUE,74,7.92
3.58E+18,France,fr,5,8,1,0,0,0,0,0,F,TRUE,FALSE,TRUE,TRUE,13,7.92
7.57E+18,Denmark,en,5,8,8,0,0,0,1,2,F,FALSE,FALSE,FALSE,TRUE,251,7.92
8.64E+18,United States,en,5,8,10,0,0,0,0,0,F,TRUE,FALSE,TRUE,TRUE,45,7.92
8.55E+16,Denmark,en,5,10,61,0,0,0,4,3,F,TRUE,FALSE,TRUE,TRUE,23,7.92
7.70E+18,Sweden,en,5,9,0,0,0,0,0,3,F,FALSE,FALSE,FALSE,TRUE,517,7.92
3.13E+17,France,fr,5,8,0,0,0,0,0,1,F,FALSE,FALSE,FALSE,TRUE,684,7.92
-9.22E+18,United States,en,5,8,558,0,0,0,50,1,F,TRUE,FALSE,TRUE,TRUE,13,7.92
3.72E+18,France,fr,5,11,4,0,0,0,8,0,F,FALSE,FALSE,FALSE,TRUE,692,7.92
-7.61E+18,Sweden,en,5,8,2,0,0,0,2,0,F,TRUE,FALSE,TRUE,TRUE,147,7.92
-6.34E+18,Germany,fr,5,9,19,0,0,0,54,0,F,TRUE,TRUE,FALSE,TRUE,636,7.92
-8.81E+18,United Kingdom,en,5,8,2,0,0,0,0,0,F,TRUE,FALSE,TRUE,FALSE,642,7.92
1.34E+18,Spain,es,5,9,9,0,0,0,0,3,F,FALSE,FALSE,FALSE,TRUE,16,7.92
4.57E+18,United States,en,5,9,6,0,0,0,6,2,F,FALSE,FALSE,FALSE,TRUE,114,7.92
-8.69E+18,Denmark,en,5,8,0,0,0,0,2,2,F,FALSE,FALSE,FALSE,TRUE,594,7.92
-1.36E+18,United Kingdom,en,5,9,22,0,0,0,20,0,F,TRUE,FALSE,TRUE,TRUE,437,7.92
3.81E+17,Netherlands,en,5,8,18,0,0,0,0,2,F,TRUE,FALSE,TRUE,TRUE,31,7.92
6.52E+18,United States,en,5,8,2,0,0,0,0,0,F,FALSE,FALSE,FALSE,FALSE,692,7.92
-4.73E+18,Slovakia,en,5,11,36,0,0,0,0,0,F,TRUE,FALSE,TRUE,TRUE,14,7.92
7.96E+18,Denmark,en,5,8,260,0,0,0,161,0,F,FALSE,FALSE,FALSE,TRUE,101,7.92
3.93E+18,France,fr,5,8,26,0,0,0,1,0,M,TRUE,FALSE,TRUE,TRUE,202,7.92
4.51E+18,United Kingdom,en,5,9,1,0,0,0,16,0,F,TRUE,FALSE,TRUE,TRUE,251,7.92
1.39E+18,Germany,en,5,8,0,2,0,0,64,4,M,FALSE,FALSE,FALSE,TRUE,11,7.92
-5.01E+18,United States,en,5,10,29,0,0,0,0,1,F,TRUE,FALSE,TRUE,TRUE,40,7.92
-3.81E+18,United States,en,5,8,2,0,0,0,6,2,F,TRUE,FALSE,TRUE,TRUE,112,7.92
-3.88E+18,France,fr,5,8,0,0,0,0,8,0,M,TRUE,FALSE,TRUE,TRUE,213,7.92
5.95E+16,United States,es,5,10,1,0,0,0,0,0,M,FALSE,FALSE,FALSE,TRUE,691,7.92
-3.81E+18,France,fr,5,8,19,0,0,0,0,6,M,TRUE,FALSE,TRUE,TRUE,156,7.92
-3.36E+18,Spain,es,5,9,1,0,0,0,0,1,F,FALSE,FALSE,FALSE,TRUE,673,7.92
6.85E+18,Australia,en,5,8,0,0,0,0,0,1,M,FALSE,FALSE,FALSE,TRUE,680,7.92
-2.15E+18,United States,en,5,23,26,0,0,0,67,15,M,FALSE,FALSE,FALSE,TRUE,11,7.92
4.33E+18,United States,en,5,8,26,0,0,0,0,0,F,TRUE,FALSE,TRUE,TRUE,343,7.92
5.21E+18,United States,en,5,8,291,0,0,0,95,0,F,FALSE,FALSE,FALSE,TRUE,85,7.92
8.12E+18,United States,en,5,7,4,0,0,0,12,0,F,TRUE,FALSE,TRUE,TRUE,659,7.92
-5.47E+18,United States,en,5,9,65,0,0,0,3,0,M,TRUE,FALSE,TRUE,TRUE,645,7.92
1.90E+18,Germany,de,5,9,0,0,0,0,1,0,M,TRUE,FALSE,TRUE,TRUE,677,7.92
4.81E+18,United States,en,5,8,41,0,0,0,18,0,F,TRUE,FALSE,TRUE,FALSE,240,7.92
5.45E+18,Austria,fr,5,8,37,0,0,0,18,0,F,TRUE,FALSE,TRUE,FALSE,83,7.92
8.26E+18,Denmark,en,5,8,85,0,0,0,0,2,F,TRUE,FALSE,TRUE,FALSE,11,7.92
-7.81E+18,United Kingdom,en,5,8,1,0,0,0,7,1,F,FALSE,FALSE,FALSE,TRUE,594,7.92
-7.72E+18,Sweden,en,5,8,14,0,0,0,1,0,F,TRUE,FALSE,TRUE,TRUE,356,7.92
1.82E+18,Germany,de,5,8,10,0,0,0,0,1,M,TRUE,TRUE,FALSE,TRUE,662,7.92
6.36E+18,France,fr,5,9,217,1,0,0,87,7,F,TRUE,TRUE,FALSE,FALSE,12,7.92
1.90E+17,France,fr,5,5,1,0,0,0,2,1,M,TRUE,FALSE,TRUE,TRUE,199,7.92
1.92E+17,Germany,de,5,9,31,0,0,0,10,2,F,TRUE,TRUE,FALSE,FALSE,19,7.92
4.36E+18,United States,en,5,8,5,0,0,0,2,8,M,TRUE,FALSE,TRUE,TRUE,11,7.92
2.94E+18,Italy,it,5,9,18,0,0,0,24,0,F,TRUE,TRUE,FALSE,TRUE,37,7.92
-8.34E+18,Russia,en,5,8,21,0,0,0,1,0,F,TRUE,FALSE,TRUE,TRUE,489,7.92
8.27E+18,United States,en,5,8,1,0,0,0,0,0,M,FALSE,FALSE,FALSE,TRUE,610,7.92
5.42E+18,Denmark,en,5,8,5,0,0,0,0,0,F,TRUE,FALSE,TRUE,TRUE,347,7.92
-3.17E+18,Netherlands,en,5,8,1,0,0,0,42,1,F,TRUE,TRUE,FALSE,TRUE,40,7.92
-8.63E+18,Australia,en,5,8,2,0,0,0,2,0,F,FALSE,FALSE,FALSE,TRUE,691,7.92
3.90E+18,Australia,en,5,8,4,0,0,0,5,1,F,TRUE,FALSE,TRUE,TRUE,263,7.92
-8.75E+18,United States,en,5,8,1,0,0,0,0,0,F,TRUE,TRUE,FALSE,TRUE,572,7.92
7.76E+18,France,fr,5,8,1,0,0,0,0,0,F,TRUE,FALSE,TRUE,TRUE,691,7.92
1.68E+18,Netherlands,en,5,8,1,0,0,0,0,0,F,TRUE,FALSE,TRUE,TRUE,691,7.92
8.35E+18,Netherlands,en,5,8,32,0,0,0,0,0,F,TRUE,FALSE,TRUE,TRUE,29,7.92
3.40E+18,United States,en,5,8,1,0,0,0,0,0,M,FALSE,FALSE,FALSE,TRUE,52,7.92
5.54E+18,France,fr,5,8,1,0,0,0,0,0,F,TRUE,FALSE,TRUE,TRUE,411,7.92
-6.80E+18,Germany,de,5,8,2,0,0,0,0,0,F,TRUE,FALSE,TRUE,TRUE,569,7.92
7.42E+18,Ukraine,en,5,8,1,0,0,0,0,0,F,FALSE,FALSE,FALSE,TRUE,466,7.92
6.69E+18,France,fr,5,8,0,0,0,0,23,0,F,FALSE,FALSE,FALSE,TRUE,573,7.92
-4.27E+18,Italy,it,5,13,13,0,0,0,2,0,F,TRUE,FALSE,TRUE,TRUE,240,7.92
7.52E+18,Sweden,en,5,8,0,0,0,0,0,2,F,FALSE,FALSE,FALSE,TRUE,672,7.92
-1.76E+18,Italy,it,5,8,1,0,0,0,0,0,F,TRUE,TRUE,FALSE,TRUE,563,7.92
-7.24E+18,Australia,en,5,8,0,0,0,0,3,0,M,TRUE,FALSE,TRUE,TRUE,647,7.92
-5.14E+18,Italy,it,5,8,1,0,0,0,0,0,F,FALSE,FALSE,FALSE,TRUE,691,7.92
-4.21E+18,United States,en,5,8,4,0,0,0,0,0,F,FALSE,FALSE,FALSE,TRUE,691,7.92
-2.43E+18,France,fr,5,9,2,0,0,0,0,0,F,TRUE,TRUE,FALSE,TRUE,162,7.92
4.50E+18,France,fr,5,8,0,0,0,0,0,1,F,FALSE,FALSE,FALSE,TRUE,177,7.92
-3.69E+18,Germany,de,5,8,4,0,0,0,0,0,M,TRUE,FALSE,TRUE,TRUE,637,7.92
2.24E+18,Denmark,en,5,8,3,0,0,0,20,0,F,FALSE,FALSE,FALSE,TRUE,13,7.92
-5.55E+18,Italy,it,5,8,0,0,0,0,1,0,F,FALSE,FALSE,FALSE,TRUE,515,7.92
